Data,Temperatura,Umiditatea,Vreme,Perioada,Vant,Activitate seismica,Calitate Aer,Viteza Vant
2023-05-23 09:25:10,25.0,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:25:19,25.0,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:25:28,25.0,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:25:37,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:26:02,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:26:11,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:26:20,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:26:29,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:26:37,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:26:50,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:27:02,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:27:14,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:27:23,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:27:32,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:27:41,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:27:50,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:27:59,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:28:14,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:28:23,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:28:35,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:28:50,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:28:59,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:29:12,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:29:20,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:29:33,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:29:42,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:29:51,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:30:00,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:30:09,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:30:20,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:30:29,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:30:38,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:30:55,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:31:19,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:31:28,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:31:37,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:31:46,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:31:55,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:32:04,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:32:13,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:32:22,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:32:37,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:32:46,25.0,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:32:58,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:33:07,25.0,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:33:16,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:33:25,25.0,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:33:45,25.0,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:34:00,25.0,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:34:09,25.0,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:34:18,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:34:58,25.0,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:35:07,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:35:16,25.0,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:35:24,25.0,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:35:33,25.0,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:35:42,25.0,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:36:04,25.0,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:36:16,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:36:25,25.0,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:36:38,25.0,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:36:50,25.0,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:36:59,25.0,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:37:11,25.0,46.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:37:20,25.0,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:37:39,25.0,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:37:48,25.0,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:38:01,25.0,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:38:13,25.0,46.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:38:22,25.0,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:38:34,25.0,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:38:42,25.0,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:38:51,25.0,45.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:39:03,25.0,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:39:12,25.0,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:39:21,25.0,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:39:30,25.0,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:39:39,25.0,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:39:48,25.0,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:39:57,25.0,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:40:06,25.0,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:40:15,25.0,46.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:40:24,25.0,46.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:40:36,25.0,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:40:45,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:40:54,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:41:09,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:41:18,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:41:27,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:41:36,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:41:48,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:41:57,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:42:06,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:42:15,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:42:36,25.0,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:42:45,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:42:54,25.0,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:43:03,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:43:12,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:43:21,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:43:30,25.0,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:43:39,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:43:48,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:43:56,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:44:05,25.0,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:44:14,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:44:23,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:44:32,25.0,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:44:41,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:44:53,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:45:02,25.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:45:11,25.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:45:24,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:45:32,25.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:45:44,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:45:53,25.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:46:09,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:46:31,25.25,46.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:46:43,25.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:46:55,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:47:11,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:47:20,25.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:47:29,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:47:48,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:48:00,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:48:22,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:48:31,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:48:43,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:48:52,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:49:18,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:49:29,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:49:38,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:50:00,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:50:28,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:50:40,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:50:49,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:50:58,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:51:07,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:51:16,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:51:28,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:51:37,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:51:46,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:51:55,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:52:04,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:52:12,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:52:21,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:52:30,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:52:42,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:52:51,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:53:03,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:53:26,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:53:42,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:53:51,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:54:00,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:54:09,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:54:17,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:54:26,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:54:35,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:54:44,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:54:53,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:55:18,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:55:27,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:55:46,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:56:06,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:56:22,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:56:38,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:56:47,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:56:56,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:57:05,25.25,47.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:57:19,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:57:31,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:57:40,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:57:56,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:58:04,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:58:13,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:58:26,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:58:35,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:58:44,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:58:53,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:59:02,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:59:24,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:59:32,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:59:41,25.25,47.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:59:50,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 09:59:59,25.25,47.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:00:11,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:00:30,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:00:45,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:00:54,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:01:03,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:01:15,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:01:24,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:01:33,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:01:42,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:01:51,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:02:10,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:02:19,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:02:28,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:02:40,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:02:49,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:02:57,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:03:06,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:03:19,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:03:28,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:03:37,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:03:46,25.25,47.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:03:55,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:04:07,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:04:16,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:04:25,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:04:37,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:04:46,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:04:58,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:05:10,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:05:19,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:05:28,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:05:40,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:05:52,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:06:01,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:06:13,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:06:22,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:06:31,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:06:43,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:06:52,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:07:01,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:07:10,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:07:19,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:07:33,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:07:49,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:07:58,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:08:07,25.25,48.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:08:16,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:08:28,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:08:37,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:08:49,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:08:58,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:09:07,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:09:23,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:09:41,25.25,48.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:09:50,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:09:59,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:10:08,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:10:21,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:10:33,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:10:45,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:11:04,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:11:20,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:11:29,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:11:38,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:11:47,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:12:00,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:12:12,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:12:21,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:12:37,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:12:46,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:12:55,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:13:04,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:13:26,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:13:35,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:13:50,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:13:59,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:14:08,25.25,48.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:14:17,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:14:30,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:14:38,25.25,49.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:14:54,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:15:03,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:15:12,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:15:21,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:15:30,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:15:39,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:15:55,25.25,49.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:16:04,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:16:13,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:16:28,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:16:40,25.25,49.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:16:49,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:16:58,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:17:10,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:17:19,25.25,49.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:17:28,25.25,49.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:17:37,25.25,49.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:17:46,25.25,49.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:17:58,25.25,49.25,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:18:19,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:18:28,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:18:37,25.25,49.0,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:18:46,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:18:55,25.25,48.75,Senin,Zi,SE------>NV,Inactiv,Normal,10
2023-05-23 10:19:04,25.25,49.5,Senin,Zi,SE------>NV,Inactiv,Normal,10
