Data,Temperatura,Umiditatea,Vreme,Perioada,Vant,Activitate seismica,Calitate Aer,Viteza Vant
12:54:19,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:54:27,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:54:39,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:54:47,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:54:56,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:55:04,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:55:13,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:55:21,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:55:35,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:55:44,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:55:52,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:56:01,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:56:09,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:56:17,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:56:26,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:56:34,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:56:43,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:56:59,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:57:08,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:57:16,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:57:25,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:57:36,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:57:48,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:57:57,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:58:05,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:58:16,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:58:24,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:58:33,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:58:41,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:58:50,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:58:58,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:59:15,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:59:23,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:59:32,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:59:40,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
12:59:51,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:00:00,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:00:08,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:00:17,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:00:25,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:00:37,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:00:45,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:00:57,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:01:05,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:01:14,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:01:22,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:01:30,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:01:42,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:01:50,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:01:59,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:02:10,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:02:18,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:02:26,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:02:37,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:02:49,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:02:57,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:03:11,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:03:22,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:03:31,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:03:39,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:03:48,25.0,31.75,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:03:59,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:04:08,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:04:16,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:04:27,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:04:36,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:04:50,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:05:12,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:05:29,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:05:40,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:05:49,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:05:57,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:06:08,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:06:19,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:06:30,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:06:38,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:06:50,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:07:01,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:07:09,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:07:18,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:07:26,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:07:35,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:07:46,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:07:59,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:08:13,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:08:21,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:08:30,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:08:38,25.0,31.5,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:08:47,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:08:55,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:09:06,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:09:17,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:09:35,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:09:43,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:09:52,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:10:00,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:10:09,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:10:17,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:10:25,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:10:34,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:10:42,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:10:51,25.0,31.25,Senin,Zi,NE------>SV,Inactiv,Normal,5
13:11:03,25.0,31.0,Senin,Zi,NE------>SV,Inactiv,Normal,5
